Date,Open,High,Low,Close,Volume
10/27/2021,"109.79","110.20","107.92","108.39","3,601,162"
10/26/2021,"112.62","112.85","110.14","110.21","2,969,462"
10/25/2021,"114.80","115.00","112.20","112.29","6,784,547"
10/22/2021,"112.84","114.77","112.65","114.54","2,661,588"
10/21/2021,"111.50","113.50","111.07","112.98","3,715,046"
10/20/2021,"111.18","111.97","110.72","111.63","3,768,238"
10/19/2021,"109.20","110.95","108.65","110.81","3,769,330"
10/18/2021,"108.45","109.69","108.20","108.65","2,536,785"
10/15/2021,"106.74","107.97","106.26","107.71","1,695,434"
10/14/2021,"104.24","106.44","104.17","106.00","1,834,067"
10/13/2021,"104.01","104.65","102.95","103.68","2,725,307"
10/12/2021,"105.13","105.53","103.38","103.75","1,941,536"
10/11/2021,"105.12","106.27","104.67","105.20","1,405,149"
10/08/2021,"107.48","107.90","104.26","105.06","2,679,774"
10/07/2021,"106.15","107.48","105.58","107.05","2,080,732"
10/06/2021,"104.58","105.70","103.94","105.50","1,553,071"
10/05/2021,"105.91","106.45","104.73","105.93","1,699,520"
10/04/2021,"106.05","106.57","104.42","105.24","2,074,026"
10/01/2021,"104.59","106.25","104.13","105.78","1,910,256"
09/30/2021,"105.65","105.85","102.71","104.04","2,463,030"
09/29/2021,"105.60","106.26","103.91","105.38","2,421,771"
09/28/2021,"104.20","105.68","104.03","105.29","2,079,868"
09/27/2021,"103.43","105.09","103.38","104.87","2,175,797"
09/24/2021,"102.63","104.10","102.60","103.88","3,201,311"
09/23/2021,"100.78","105.23","99.00","102.69","5,904,311"
09/22/2021,"99.73","99.90","97.93","99.27","2,917,894"
09/21/2021,"102.00","102.20","98.83","99.34","2,775,323"
09/20/2021,"98.85","102.09","98.80","100.87","4,164,806"
09/17/2021,"101.41","102.14","98.56","100.53","4,594,792"
09/16/2021,"100.21","101.59","99.88","101.40","2,776,523"
09/15/2021,"97.61","100.74","97.26","100.44","2,943,299"
09/14/2021,"98.83","98.90","97.17","97.44","2,815,464"
09/13/2021,"98.39","99.40","97.56","98.89","5,946,135"
09/10/2021,"96.93","97.18","95.02","95.24","2,059,236"
09/09/2021,"94.53","96.80","94.53","96.38","1,852,442"
09/08/2021,"95.85","96.23","94.17","94.89","1,967,114"
09/07/2021,"96.80","97.20","95.85","96.01","2,590,857"
09/03/2021,"97.07","97.99","96.90","97.14","2,549,399"
09/02/2021,"97.03","97.83","96.50","97.07","2,177,179"
09/01/2021,"97.53","97.97","96.72","96.75","1,808,518"
08/31/2021,"98.12","98.45","97.20","97.46","2,457,156"
08/30/2021,"97.56","99.06","96.40","98.15","2,900,479"
08/27/2021,"98.66","101.46","95.01","96.95","5,389,751"
