Date,Open,High,Low,Close,Volume
10/27/2021,"48.52","48.82","47.87","47.89","41,081,461"
10/26/2021,"49.40","49.44","47.93","48.28","68,405,391"
10/25/2021,"49.83","50.07","49.31","49.41","43,178,770"
10/22/2021,"50.39","50.55","49.14","49.46","109,971,906"
10/21/2021,"54.93","56.07","54.83","56.00","38,390,859"
10/20/2021,"55.25","55.49","55.08","55.37","16,850,270"
10/19/2021,"54.63","55.22","54.37","55.21","18,392,881"
10/18/2021,"54.19","54.56","53.72","54.47","22,407,570"
10/15/2021,"54.20","54.49","53.81","54.46","25,231,141"
10/14/2021,"52.90","54.00","52.73","53.90","26,586,650"
10/13/2021,"52.38","52.58","51.87","52.26","18,533,961"
10/12/2021,"53.57","53.72","52.01","52.17","32,784,309"
10/11/2021,"53.81","54.41","53.42","53.44","14,398,760"
10/08/2021,"54.55","54.58","53.70","53.81","16,068,030"
10/07/2021,"54.32","54.99","54.12","54.18","20,704,439"
10/06/2021,"53.48","54.07","53.07","53.98","20,059,580"
10/05/2021,"53.55","54.34","53.48","53.95","18,129,359"
10/04/2021,"53.93","54.33","53.08","53.47","27,353,320"
10/01/2021,"53.65","54.11","53.05","53.86","19,895,100"
09/30/2021,"53.76","53.98","53.26","53.28","20,534,070"
09/29/2021,"54.00","54.05","53.18","53.49","20,514,311"
09/28/2021,"54.18","54.59","53.96","54.00","24,691,320"
09/27/2021,"53.94","54.87","53.82","54.66","13,899,910"
09/24/2021,"53.78","54.42","53.73","54.22","12,976,200"
09/23/2021,"53.75","54.30","53.60","54.03","16,474,330"
09/22/2021,"53.40","53.87","53.00","53.50","18,594,119"
09/21/2021,"53.20","53.45","52.83","52.87","17,968,930"
09/20/2021,"53.21","53.50","52.32","52.98","35,051,898"
09/17/2021,"54.59","54.59","53.67","54.26","35,359,230"
09/16/2021,"54.86","54.95","54.24","54.83","19,863,090"
09/15/2021,"54.67","55.15","54.42","55.12","18,796,180"
09/14/2021,"55.37","55.44","54.27","54.52","22,072,721"
09/13/2021,"54.61","55.49","54.41","54.99","22,639,240"
09/10/2021,"53.85","54.98","53.81","53.84","20,324,699"
09/09/2021,"53.66","53.89","53.34","53.40","13,495,800"
09/08/2021,"53.73","53.92","52.99","53.57","18,235,080"
09/07/2021,"53.57","53.95","53.44","53.65","13,914,970"
09/03/2021,"53.44","54.08","53.32","53.51","13,472,750"
09/02/2021,"53.80","53.89","53.35","53.73","15,880,060"
09/01/2021,"54.11","54.16","53.53","53.67","18,615,029"
08/31/2021,"54.44","54.50","53.66","54.06","22,350,100"
08/30/2021,"54.26","54.87","53.76","53.94","14,581,330"
08/27/2021,"53.36","53.94","52.92","53.89","16,524,990"
08/26/2021,"53.75","53.75","52.97","53.13","19,569,980"
08/25/2021,"54.08","54.23","53.73","53.81","15,048,390"
08/24/2021,"53.56","53.97","53.31","53.81","20,348,801"
08/23/2021,"52.59","53.54","52.48","53.23","23,976,260"
08/20/2021,"52.16","52.38","51.42","52.01","25,728,330"
08/19/2021,"52.05","52.67","51.58","52.44","22,999,391"
08/18/2021,"52.60","53.03","52.11","52.19","15,061,740"
08/17/2021,"53.17","53.18","52.22","52.69","22,014,900"
08/16/2021,"53.23","53.49","53.00","53.47","17,692,910"
08/13/2021,"53.50","53.56","53.06","53.49","15,281,070"
08/12/2021,"54.17","54.18","53.26","53.54","15,073,690"
08/11/2021,"54.26","54.36","53.84","54.14","18,590,801"
08/10/2021,"54.24","54.39","53.51","53.94","16,215,710"
08/09/2021,"54.08","54.41","53.83","54.05","14,670,140"
08/06/2021,"53.86","54.13","53.73","53.92","19,256,020"
08/05/2021,"53.99","54.02","53.58","53.89","15,310,010"
08/04/2021,"54.25","54.44","53.70","53.90","17,612,711"
08/03/2021,"53.89","54.16","53.26","54.06","16,375,930"
08/02/2021,"53.99","54.47","53.54","53.68","18,098,080"
07/30/2021,"53.65","53.90","53.25","53.72","16,465,689"
07/29/2021,"53.48","54.10","53.32","53.70","16,886,631"
07/28/2021,"53.03","53.92","52.94","53.07","28,478,850"
07/27/2021,"53.12","53.20","52.31","53.18","39,878,031"
07/26/2021,"52.81","54.54","52.76","54.31","32,881,172"
07/23/2021,"54.58","54.71","52.32","53.00","67,742,250"
07/22/2021,"56.06","56.54","55.68","55.96","36,690,980"
07/21/2021,"55.18","56.28","55.01","56.23","18,497,170"
07/20/2021,"54.92","55.56","54.27","55.24","19,866,971"
07/19/2021,"54.41","54.81","53.97","54.64","27,007,670"
07/16/2021,"56.05","56.93","54.90","54.97","25,263,789"
07/15/2021,"56.40","56.40","55.57","55.81","18,917,051"
07/14/2021,"57.17","57.46","56.33","56.52","16,263,610"
07/13/2021,"56.62","57.30","56.34","56.87","15,715,980"
07/12/2021,"56.26","56.76","56.11","56.73","15,392,760"
07/09/2021,"55.51","56.11","55.31","55.99","18,708,000"
07/08/2021,"55.31","55.72","54.79","55.39","19,161,961"
07/07/2021,"56.37","56.45","55.71","55.96","14,857,390"
07/06/2021,"56.92","57.01","55.70","56.09","26,186,600"
07/02/2021,"56.55","56.99","56.32","56.76","17,223,580"
07/01/2021,"56.13","56.64","55.87","56.01","24,871,590"
06/30/2021,"56.34","56.38","55.39","56.14","29,891,580"
06/29/2021,"57.55","57.83","55.88","56.75","26,359,990"
06/28/2021,"56.36","57.73","56.34","57.48","22,480,881"
06/25/2021,"56.02","56.41","55.75","55.91","21,101,240"
06/24/2021,"55.49","56.10","55.34","56.07","21,209,730"
06/23/2021,"55.87","55.97","55.23","55.26","20,287,881"
06/22/2021,"55.94","56.28","55.50","55.87","18,682,811"
06/21/2021,"55.75","56.04","55.37","55.87","19,254,641"
06/18/2021,"56.68","56.75","55.10","55.67","55,118,312"
06/17/2021,"57.05","57.90","56.70","57.18","21,498,760"
06/16/2021,"58.15","58.37","56.77","57.22","21,879,680"
06/15/2021,"58.21","58.42","57.80","57.99","20,806,539"
06/14/2021,"58.02","58.20","57.23","58.19","21,784,520"
06/11/2021,"57.47","57.94","56.95","57.85","18,119,740"
06/10/2021,"57.15","58.03","56.93","57.38","26,738,080"
06/09/2021,"57.36","57.48","56.97","57.00","13,904,790"
06/08/2021,"57.45","57.64","56.60","57.00","33,254,480"
06/07/2021,"57.41","57.44","56.78","57.09","17,364,400"
