Date,Open,High,Low,Close,Volume
10/27/2021,"149.36","149.73","148.49","148.85","56,094,930"
10/26/2021,"149.33","150.84","149.01","149.32","60,893,398"
10/25/2021,"148.68","149.37","147.62","148.64","50,720,559"
10/22/2021,"149.69","150.18","148.64","148.69","58,883,441"
10/21/2021,"148.81","149.64","147.87","149.48","61,420,992"
10/20/2021,"148.70","149.75","148.12","149.26","58,418,793"
10/19/2021,"147.01","149.17","146.55","148.76","76,378,891"
10/18/2021,"143.45","146.84","143.16","146.55","85,589,188"
10/15/2021,"143.77","144.90","143.51","144.84","67,940,328"
10/14/2021,"142.11","143.88","141.51","143.76","69,907,102"
10/13/2021,"141.24","141.40","139.20","140.91","78,762,719"
10/12/2021,"143.23","143.25","141.04","141.51","73,035,859"
10/11/2021,"142.27","144.81","141.81","142.81","64,452,219"
10/08/2021,"144.03","144.18","142.56","142.90","58,773,160"
10/07/2021,"143.06","144.22","142.72","143.29","61,732,660"
10/06/2021,"139.47","142.15","138.37","142.00","83,221,117"
10/05/2021,"139.49","142.24","139.36","141.11","80,861,055"
10/04/2021,"141.76","142.21","138.27","139.14","98,322,008"
10/01/2021,"141.90","142.92","139.11","142.65","94,639,586"
09/30/2021,"143.66","144.38","141.28","141.50","89,056,656"
09/29/2021,"142.47","144.45","142.03","142.83","74,602,039"
09/28/2021,"143.25","144.75","141.69","141.91","108,972,305"
09/27/2021,"145.47","145.96","143.82","145.37","74,150,727"
09/24/2021,"145.66","147.47","145.56","146.92","53,477,871"
09/23/2021,"146.65","147.08","145.64","146.83","64,838,168"
09/22/2021,"144.45","146.43","143.70","145.85","76,404,336"
09/21/2021,"143.93","144.60","142.78","143.43","75,833,961"
09/20/2021,"143.80","144.84","141.27","142.94","123,478,898"
09/17/2021,"148.82","148.82","145.76","146.06","129,868,797"
09/16/2021,"148.44","148.97","147.22","148.79","68,034,148"
09/15/2021,"148.56","149.44","146.37","149.03","83,281,320"
09/14/2021,"150.35","151.07","146.91","148.12","109,296,305"
09/13/2021,"150.63","151.42","148.75","149.55","102,404,305"
09/10/2021,"155.00","155.48","148.70","148.97","140,893,203"
09/09/2021,"155.49","156.11","153.95","154.07","57,305,727"
09/08/2021,"156.98","157.04","153.98","155.11","74,420,211"
09/07/2021,"154.97","157.26","154.39","156.69","82,278,258"
09/03/2021,"153.76","154.63","153.09","154.30","57,866,070"
09/02/2021,"153.87","154.72","152.40","153.65","71,171,320"
09/01/2021,"152.83","154.98","152.34","152.51","80,313,711"
08/31/2021,"152.66","152.80","151.29","151.83","86,453,117"
08/30/2021,"149.00","153.49","148.61","153.12","90,956,719"
08/27/2021,"147.48","148.75","146.83","148.60","55,802,391"
08/26/2021,"148.35","149.12","147.51","147.54","48,597,199"
08/25/2021,"149.81","150.32","147.80","148.36","58,991,301"
08/24/2021,"149.45","150.86","149.15","149.62","48,606,434"
08/23/2021,"148.31","150.19","147.89","149.71","60,131,809"
08/20/2021,"147.44","148.50","146.78","148.19","60,549,633"
08/19/2021,"145.03","148.00","144.50","146.70","86,960,312"
08/18/2021,"149.80","150.72","146.15","146.36","86,325,992"
08/17/2021,"150.23","151.68","149.09","150.19","92,229,742"
08/16/2021,"148.54","151.19","146.47","151.12","103,558,797"
08/13/2021,"148.97","149.44","148.27","149.10","59,375,008"
08/12/2021,"146.19","149.05","145.84","148.89","73,779,109"
08/11/2021,"146.05","146.72","145.53","145.86","48,493,461"
08/10/2021,"146.44","147.71","145.30","145.60","69,023,078"
08/09/2021,"146.20","146.70","145.52","146.09","48,908,688"
08/06/2021,"146.35","147.11","145.63","146.14","54,126,809"
08/05/2021,"146.98","147.84","146.17","147.06","46,397,672"
08/04/2021,"147.27","147.79","146.28","146.95","56,368,273"
08/03/2021,"145.81","148.05","145.18","147.36","64,786,621"
08/02/2021,"146.36","146.95","145.25","145.52","62,879,961"
07/30/2021,"144.38","146.33","144.11","145.86","70,440,633"
07/29/2021,"144.69","146.55","144.58","145.64","56,699,480"
07/28/2021,"144.81","146.97","142.54","144.98","118,931,203"
07/27/2021,"149.12","149.21","145.55","146.77","104,818,602"
07/26/2021,"148.27","149.83","147.70","148.99","72,434,086"
07/23/2021,"147.55","148.72","146.92","148.56","71,447,422"
07/22/2021,"145.94","148.20","145.81","146.80","77,338,156"
07/21/2021,"145.53","146.13","144.63","145.40","74,993,453"
07/20/2021,"143.46","147.10","142.96","146.15","96,350,039"
07/19/2021,"143.75","144.07","141.67","142.45","121,434,602"
07/16/2021,"148.46","149.76","145.88","146.39","93,251,430"
